SCORE;POPULATION_SIZE;ARITHMETIC_XOVER_N_PARENTS;MUTATION_PROBABILITY;N_SURVIVORS
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
0.8984858738036932;100;3;0;80;HALTED_BAD_RESULT
0.7112952689797822;100;3;0;90;HALTED_BAD_RESULT
0.9229065309704311;100;3;0;100;HALTED_BAD_RESULT
1.1059094422329354;100;3;0;110;HALTED_BAD_RESULT
1.2257608267186546;100;3;0;120;HALTED_BAD_RESULT
1.0607513938992543;100;3;0;130;HALTED_BAD_RESULT
0.9794948894513932;100;3;0;140;HALTED_BAD_RESULT
1.1026507321958108;100;3;0;150;HALTED_BAD_RESULT
1.1337751229238728;100;3;0;160;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;170;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;180;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
0.8984858738036932;100;3;0;80;HALTED_BAD_RESULT
0.7112952689797822;100;3;0;90;HALTED_BAD_RESULT
0.9229065309704311;100;3;0;100;HALTED_BAD_RESULT
1.1059094422329354;100;3;0;110;HALTED_BAD_RESULT
1.2257608267186546;100;3;0;120;HALTED_BAD_RESULT
1.0607513938992543;100;3;0;130;HALTED_BAD_RESULT
0.9794948894513932;100;3;0;140;HALTED_BAD_RESULT
1.1026507321958108;100;3;0;150;HALTED_BAD_RESULT
1.1337751229238728;100;3;0;160;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;170;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;180;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
0.8984858738036932;100;3;0;80;HALTED_BAD_RESULT
0.7112952689797822;100;3;0;90;HALTED_BAD_RESULT
0.9229065309704311;100;3;0;100;HALTED_BAD_RESULT
1.1059094422329354;100;3;0;110;HALTED_BAD_RESULT
1.2257608267186546;100;3;0;120;HALTED_BAD_RESULT
1.0607513938992543;100;3;0;130;HALTED_BAD_RESULT
0.9794948894513932;100;3;0;140;HALTED_BAD_RESULT
1.1026507321958108;100;3;0;150;HALTED_BAD_RESULT
1.1337751229238728;100;3;0;160;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;170;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;180;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
0.8984858738036932;100;3;0;80;HALTED_BAD_RESULT
0.7112952689797822;100;3;0;90;HALTED_BAD_RESULT
0.9229065309704311;100;3;0;100;HALTED_BAD_RESULT
1.1059094422329354;100;3;0;110;HALTED_BAD_RESULT
1.2257608267186546;100;3;0;120;HALTED_BAD_RESULT
1.0607513938992543;100;3;0;130;HALTED_BAD_RESULT
0.9794948894513932;100;3;0;140;HALTED_BAD_RESULT
1.1026507321958108;100;3;0;150;HALTED_BAD_RESULT
1.1337751229238728;100;3;0;160;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;170;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;180;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
0.8984858738036932;100;3;0;80;HALTED_BAD_RESULT
0.7112952689797822;100;3;0;90;HALTED_BAD_RESULT
0.9229065309704311;100;3;0;100;HALTED_BAD_RESULT
1.1059094422329354;100;3;0;110;HALTED_BAD_RESULT
1.2257608267186546;100;3;0;120;HALTED_BAD_RESULT
1.0607513938992543;100;3;0;130;HALTED_BAD_RESULT
0.9794948894513932;100;3;0;140;HALTED_BAD_RESULT
1.1026507321958108;100;3;0;150;HALTED_BAD_RESULT
1.1337751229238728;100;3;0;160;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;170;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;180;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
0.8984858738036932;100;3;0;80;HALTED_BAD_RESULT
0.7112952689797822;100;3;0;90;HALTED_BAD_RESULT
0.9229065309704311;100;3;0;100;HALTED_BAD_RESULT
1.1059094422329354;100;3;0;110;HALTED_BAD_RESULT
1.2257608267186546;100;3;0;120;HALTED_BAD_RESULT
1.0607513938992543;100;3;0;130;HALTED_BAD_RESULT
0.9794948894513932;100;3;0;140;HALTED_BAD_RESULT
1.1026507321958108;100;3;0;150;HALTED_BAD_RESULT
1.1337751229238728;100;3;0;160;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;170;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;180;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
0.8984858738036932;100;3;0;80;HALTED_BAD_RESULT
0.7112952689797822;100;3;0;90;HALTED_BAD_RESULT
0.9229065309704311;100;3;0;100;HALTED_BAD_RESULT
1.1059094422329354;100;3;0;110;HALTED_BAD_RESULT
1.2257608267186546;100;3;0;120;HALTED_BAD_RESULT
1.0607513938992543;100;3;0;130;HALTED_BAD_RESULT
0.9794948894513932;100;3;0;140;HALTED_BAD_RESULT
1.1026507321958108;100;3;0;150;HALTED_BAD_RESULT
1.1337751229238728;100;3;0;160;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;170;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;180;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
0.8984858738036932;100;3;0;80;HALTED_BAD_RESULT
0.7112952689797822;100;3;0;90;HALTED_BAD_RESULT
0.9229065309704311;100;3;0;100;HALTED_BAD_RESULT
1.1059094422329354;100;3;0;110;HALTED_BAD_RESULT
1.2257608267186546;100;3;0;120;HALTED_BAD_RESULT
1.0607513938992543;100;3;0;130;HALTED_BAD_RESULT
0.9794948894513932;100;3;0;140;HALTED_BAD_RESULT
1.1026507321958108;100;3;0;150;HALTED_BAD_RESULT
1.1337751229238728;100;3;0;160;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;170;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;180;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
0.8984858738036932;100;3;0;80;HALTED_BAD_RESULT
0.7112952689797822;100;3;0;90;HALTED_BAD_RESULT
0.9229065309704311;100;3;0;100;HALTED_BAD_RESULT
1.1059094422329354;100;3;0;110;HALTED_BAD_RESULT
1.2257608267186546;100;3;0;120;HALTED_BAD_RESULT
1.0607513938992543;100;3;0;130;HALTED_BAD_RESULT
0.9794948894513932;100;3;0;140;HALTED_BAD_RESULT
1.1026507321958108;100;3;0;150;HALTED_BAD_RESULT
1.1337751229238728;100;3;0;160;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;170;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;180;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
0.8984858738036932;100;3;0;80;HALTED_BAD_RESULT
0.7112952689797822;100;3;0;90;HALTED_BAD_RESULT
0.9229065309704311;100;3;0;100;HALTED_BAD_RESULT
1.1059094422329354;100;3;0;110;HALTED_BAD_RESULT
1.2257608267186546;100;3;0;120;HALTED_BAD_RESULT
1.0607513938992543;100;3;0;130;HALTED_BAD_RESULT
0.9794948894513932;100;3;0;140;HALTED_BAD_RESULT
1.1026507321958108;100;3;0;150;HALTED_BAD_RESULT
1.1337751229238728;100;3;0;160;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;170;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;180;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
0.8984858738036932;100;3;0;80;HALTED_BAD_RESULT
0.7112952689797822;100;3;0;90;HALTED_BAD_RESULT
0.9229065309704311;100;3;0;100;HALTED_BAD_RESULT
1.1059094422329354;100;3;0;110;HALTED_BAD_RESULT
1.2257608267186546;100;3;0;120;HALTED_BAD_RESULT
1.0607513938992543;100;3;0;130;HALTED_BAD_RESULT
0.9794948894513932;100;3;0;140;HALTED_BAD_RESULT
1.1026507321958108;100;3;0;150;HALTED_BAD_RESULT
1.1337751229238728;100;3;0;160;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;170;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;180;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
0.8984858738036932;100;3;0;80;HALTED_BAD_RESULT
0.7112952689797822;100;3;0;90;HALTED_BAD_RESULT
0.9229065309704311;100;3;0;100;HALTED_BAD_RESULT
1.1059094422329354;100;3;0;110;HALTED_BAD_RESULT
1.2257608267186546;100;3;0;120;HALTED_BAD_RESULT
1.0607513938992543;100;3;0;130;HALTED_BAD_RESULT
0.9794948894513932;100;3;0;140;HALTED_BAD_RESULT
1.1026507321958108;100;3;0;150;HALTED_BAD_RESULT
1.1337751229238728;100;3;0;160;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;170;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;180;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
0.8984858738036932;100;3;0;80;HALTED_BAD_RESULT
0.7112952689797822;100;3;0;90;HALTED_BAD_RESULT
0.9229065309704311;100;3;0;100;HALTED_BAD_RESULT
1.1059094422329354;100;3;0;110;HALTED_BAD_RESULT
1.2257608267186546;100;3;0;120;HALTED_BAD_RESULT
1.0607513938992543;100;3;0;130;HALTED_BAD_RESULT
0.9794948894513932;100;3;0;140;HALTED_BAD_RESULT
1.1026507321958108;100;3;0;150;HALTED_BAD_RESULT
1.1337751229238728;100;3;0;160;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;170;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;180;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
0.8984858738036932;100;3;0;80;HALTED_BAD_RESULT
0.7112952689797822;100;3;0;90;HALTED_BAD_RESULT
0.9229065309704311;100;3;0;100;HALTED_BAD_RESULT
1.1059094422329354;100;3;0;110;HALTED_BAD_RESULT
1.2257608267186546;100;3;0;120;HALTED_BAD_RESULT
1.0607513938992543;100;3;0;130;HALTED_BAD_RESULT
0.9794948894513932;100;3;0;140;HALTED_BAD_RESULT
1.1026507321958108;100;3;0;150;HALTED_BAD_RESULT
1.1337751229238728;100;3;0;160;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;170;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;180;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
0.8984858738036932;100;3;0;80;HALTED_BAD_RESULT
0.7112952689797822;100;3;0;90;HALTED_BAD_RESULT
0.9229065309704311;100;3;0;100;HALTED_BAD_RESULT
1.1059094422329354;100;3;0;110;HALTED_BAD_RESULT
1.2257608267186546;100;3;0;120;HALTED_BAD_RESULT
1.0607513938992543;100;3;0;130;HALTED_BAD_RESULT
0.9794948894513932;100;3;0;140;HALTED_BAD_RESULT
1.1026507321958108;100;3;0;150;HALTED_BAD_RESULT
1.1337751229238728;100;3;0;160;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;170;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;180;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
0.8984858738036932;100;3;0;80;HALTED_BAD_RESULT
0.7112952689797822;100;3;0;90;HALTED_BAD_RESULT
0.9229065309704311;100;3;0;100;HALTED_BAD_RESULT
1.1059094422329354;100;3;0;110;HALTED_BAD_RESULT
1.2257608267186546;100;3;0;120;HALTED_BAD_RESULT
1.0607513938992543;100;3;0;130;HALTED_BAD_RESULT
0.9794948894513932;100;3;0;140;HALTED_BAD_RESULT
1.1026507321958108;100;3;0;150;HALTED_BAD_RESULT
1.1337751229238728;100;3;0;160;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;170;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;180;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
0.8984858738036932;100;3;0;80;HALTED_BAD_RESULT
0.7112952689797822;100;3;0;90;HALTED_BAD_RESULT
0.9229065309704311;100;3;0;100;HALTED_BAD_RESULT
1.1059094422329354;100;3;0;110;HALTED_BAD_RESULT
1.2257608267186546;100;3;0;120;HALTED_BAD_RESULT
1.0607513938992543;100;3;0;130;HALTED_BAD_RESULT
0.9794948894513932;100;3;0;140;HALTED_BAD_RESULT
1.1026507321958108;100;3;0;150;HALTED_BAD_RESULT
1.1337751229238728;100;3;0;160;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;170;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;180;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
0.8984858738036932;100;3;0;80;HALTED_BAD_RESULT
0.7112952689797822;100;3;0;90;HALTED_BAD_RESULT
0.9229065309704311;100;3;0;100;HALTED_BAD_RESULT
1.1059094422329354;100;3;0;110;HALTED_BAD_RESULT
1.2257608267186546;100;3;0;120;HALTED_BAD_RESULT
1.0607513938992543;100;3;0;130;HALTED_BAD_RESULT
0.9794948894513932;100;3;0;140;HALTED_BAD_RESULT
1.1026507321958108;100;3;0;150;HALTED_BAD_RESULT
1.1337751229238728;100;3;0;160;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;170;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;180;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
0.8984858738036932;100;3;0;80;HALTED_BAD_RESULT
0.7112952689797822;100;3;0;90;HALTED_BAD_RESULT
0.9229065309704311;100;3;0;100;HALTED_BAD_RESULT
1.1059094422329354;100;3;0;110;HALTED_BAD_RESULT
1.2257608267186546;100;3;0;120;HALTED_BAD_RESULT
1.0607513938992543;100;3;0;130;HALTED_BAD_RESULT
0.9794948894513932;100;3;0;140;HALTED_BAD_RESULT
1.1026507321958108;100;3;0;150;HALTED_BAD_RESULT
1.1337751229238728;100;3;0;160;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;170;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;180;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
0.8984858738036932;100;3;0;80;HALTED_BAD_RESULT
0.7112952689797822;100;3;0;90;HALTED_BAD_RESULT
0.9229065309704311;100;3;0;100;HALTED_BAD_RESULT
1.1059094422329354;100;3;0;110;HALTED_BAD_RESULT
1.2257608267186546;100;3;0;120;HALTED_BAD_RESULT
1.0607513938992543;100;3;0;130;HALTED_BAD_RESULT
0.9794948894513932;100;3;0;140;HALTED_BAD_RESULT
1.1026507321958108;100;3;0;150;HALTED_BAD_RESULT
1.1337751229238728;100;3;0;160;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;170;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;180;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
0.8984858738036932;100;3;0;80;HALTED_BAD_RESULT
0.7112952689797822;100;3;0;90;HALTED_BAD_RESULT
0.9229065309704311;100;3;0;100;HALTED_BAD_RESULT
1.1059094422329354;100;3;0;110;HALTED_BAD_RESULT
1.2257608267186546;100;3;0;120;HALTED_BAD_RESULT
1.0607513938992543;100;3;0;130;HALTED_BAD_RESULT
0.9794948894513932;100;3;0;140;HALTED_BAD_RESULT
1.1026507321958108;100;3;0;150;HALTED_BAD_RESULT
1.1337751229238728;100;3;0;160;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;170;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;180;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
0.8984858738036932;100;3;0;80;HALTED_BAD_RESULT
0.7112952689797822;100;3;0;90;HALTED_BAD_RESULT
0.9229065309704311;100;3;0;100;HALTED_BAD_RESULT
1.1059094422329354;100;3;0;110;HALTED_BAD_RESULT
1.2257608267186546;100;3;0;120;HALTED_BAD_RESULT
1.0607513938992543;100;3;0;130;HALTED_BAD_RESULT
0.9794948894513932;100;3;0;140;HALTED_BAD_RESULT
1.1026507321958108;100;3;0;150;HALTED_BAD_RESULT
1.1337751229238728;100;3;0;160;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;170;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;180;HALTED_BAD_RESULT
1.1393535443023064;100;3;0;190;HALTED_BAD_RESULT
1.1023457405631276;100;3;0;200;HALTED_BAD_RESULT
1.0103778780795873;100;3;0;10;HALTED_BAD_RESULT
0.7775182239160003;100;3;0;20;HALTED_BAD_RESULT
0.8825770419465422;100;3;0;30;HALTED_BAD_RESULT
0.6215185076512484;100;3;0;40;HALTED_BAD_RESULT
0.6523115338876382;100;3;0;50;HALTED_BAD_RESULT
1.0381769317702458;100;3;0;60;HALTED_BAD_RESULT
0.8386887999525932;100;3;0;70;HALTED_BAD_RESULT
